user_id,event_date,country,segment,device,acquisition_channel,primary_feature_used,experiment_group,DAU,WAU,MAU,stickiness_ratio,conversion_rate,d1_retention,d7_retention,d30_retention,churn_rate,revenue_per_user,session_frequency,activation_rate,feature_adoption_rate,engagement_score,engagement_band
USR-100550,2025-02-23,Canada,Enterprise,Tablet,Referral,Checkout,Variant A,2366,7321,38637,0.0612,0.2811,0.8186,0.5567,0.4356,0.6448,21.71,8.31,0.5513,0.4795,89,High
USR-100551,2025-06-11,Germany,Enterprise,Desktop,Social,Messaging,Variant B,5506,12825,42186,0.1305,0.2162,0.8089,0.6079,0.5116,0.6044,58.19,4.33,0.6145,0.5336,77,High
USR-100552,2025-10-16,UK,Premium,Desktop,Referral,Recommendations,Variant B,5469,10973,40553,0.1349,0.3173,0.5697,0.4485,0.3262,0.7656,61.34,4.5,0.6637,0.4941,95,High
USR-100553,2025-01-01,Canada,Premium,Mobile,Email,Messaging,Variant B,6949,9516,33159,0.2096,0.1922,0.7649,0.607,0.4642,0.6388,16.37,4.28,0.6409,0.7057,27,Low
USR-100554,2025-04-20,India,Enterprise,Tablet,Paid Search,Search,Variant B,3579,5934,29019,0.1233,0.226,0.5651,0.4124,0.2697,0.7862,37.9,5.5,0.8315,0.491,95,High
USR-100555,2025-01-20,UK,Enterprise,Mobile,Paid Search,Checkout,Variant A,4771,12598,27828,0.1714,0.3474,0.7166,0.5028,0.3736,0.6656,15.37,4.81,0.5901,0.674,42,Low
USR-100556,2025-06-03,USA,Enterprise,Desktop,Referral,Messaging,Control,1752,13098,44299,0.0395,0.2623,0.7774,0.5564,0.4221,0.6108,26.81,4.78,0.5372,0.8961,97,High
USR-100557,2025-09-07,India,Premium,Mobile,Organic,Checkout,Control,7764,19204,30453,0.255,0.2254,0.7813,0.635,0.5144,0.5983,29.02,8.03,0.5415,0.5853,63,Medium
USR-100558,2025-06-28,India,Free,Tablet,Referral,Search,Control,7694,16809,49106,0.1567,0.2926,0.6421,0.5046,0.328,0.7095,20.39,6.44,0.6845,0.6898,40,Low
USR-100559,2025-06-06,Canada,Premium,Tablet,Paid Search,Messaging,Variant B,5295,7969,33895,0.1562,0.3116,0.8338,0.571,0.4831,0.57,58.59,4.01,0.527,0.6798,94,High
USR-100560,2025-01-26,USA,Free,Desktop,Email,Recommendations,Variant B,6518,14954,49157,0.1326,0.2202,0.683,0.4972,0.3938,0.6282,20.2,3.08,0.5865,0.6206,98,High
USR-100561,2025-03-17,USA,Enterprise,Desktop,Email,Search,Variant B,2082,9589,19998,0.1041,0.2817,0.7095,0.4909,0.4064,0.6759,24.1,2.74,0.6633,0.6667,85,High
USR-100562,2025-07-24,India,Free,Desktop,Referral,AI Assistant,Variant A,5110,14228,27772,0.184,0.2889,0.7323,0.5473,0.3901,0.6783,44.86,6.13,0.6553,0.4967,42,Low
USR-100563,2025-04-11,UK,Premium,Desktop,Social,Search,Control,5597,16186,37323,0.15,0.2368,0.7862,0.5138,0.4288,0.6062,71.44,7.21,0.6678,0.5968,56,Medium
USR-100564,2025-02-27,Canada,Premium,Desktop,Social,Search,Variant A,6502,15278,48035,0.1354,0.3104,0.7711,0.649,0.5148,0.5512,26.94,5.2,0.6128,0.8795,71,Medium
USR-100565,2025-06-06,USA,Free,Mobile,Email,Messaging,Variant A,2386,10115,44095,0.0541,0.2556,0.8353,0.6914,0.5466,0.4906,42.07,6.83,0.5467,0.5851,43,Low
USR-100566,2025-02-13,USA,Premium,Tablet,Organic,Checkout,Variant A,1920,4813,25741,0.0746,0.1917,0.7821,0.5335,0.3717,0.7462,5.0,5.42,0.5657,0.6373,43,Low
USR-100567,2025-08-19,India,Free,Mobile,Social,AI Assistant,Variant B,4859,7231,33980,0.143,0.3599,0.8617,0.7274,0.6056,0.4997,34.7,4.51,0.5672,0.6242,51,Medium
USR-100568,2025-05-13,India,Enterprise,Tablet,Organic,Checkout,Variant A,5495,15408,29671,0.1852,0.1851,0.8169,0.5707,0.4673,0.6166,48.94,3.56,0.6309,0.7335,27,Low
USR-100569,2025-03-29,Germany,Enterprise,Mobile,Organic,Recommendations,Control,1492,8145,26297,0.0567,0.25,0.6782,0.5325,0.3825,0.7134,38.21,3.54,0.6616,0.5829,59,Medium
USR-100570,2025-12-05,Germany,Free,Desktop,Social,Search,Variant A,3222,11123,23193,0.1389,0.144,0.787,0.5313,0.402,0.6652,54.92,5.14,0.5829,0.755,27,Low
USR-100571,2025-06-11,Canada,Enterprise,Desktop,Social,Search,Control,4970,16752,56588,0.0878,0.2549,0.6144,0.4028,0.299,0.8004,8.74,4.91,0.5888,0.52,36,Low
USR-100572,2025-01-21,Germany,Enterprise,Mobile,Organic,Checkout,Variant A,3026,13699,38682,0.0782,0.2543,0.7559,0.6089,0.4828,0.5679,37.27,4.97,0.782,0.855,67,Medium
USR-100573,2025-12-17,UK,Free,Tablet,Email,Recommendations,Variant B,3882,11704,36517,0.1063,0.2225,0.6174,0.3429,0.2252,0.8206,34.32,2.49,0.5509,0.6778,55,Medium
USR-100574,2025-01-16,Germany,Enterprise,Mobile,Organic,Recommendations,Variant A,5546,12136,31919,0.1738,0.3314,0.7148,0.5406,0.4042,0.6363,33.03,5.91,0.5827,0.7101,44,Low
USR-100575,2025-09-24,Canada,Premium,Desktop,Social,Checkout,Variant B,6554,12280,44630,0.1469,0.213,0.8095,0.5446,0.4519,0.586,26.16,5.18,0.605,0.6162,55,Medium
USR-100576,2025-08-18,India,Enterprise,Mobile,Paid Search,Checkout,Variant B,5441,9599,28149,0.1933,0.2642,0.7879,0.6247,0.4745,0.6114,32.7,5.45,0.614,0.8035,42,Low
USR-100577,2025-12-19,India,Free,Desktop,Organic,AI Assistant,Control,6776,17358,31221,0.217,0.2195,0.7121,0.5466,0.429,0.6666,26.71,5.33,0.6648,0.5588,80,High
USR-100578,2025-09-30,USA,Premium,Desktop,Referral,Checkout,Control,6893,10832,27899,0.2471,0.3183,0.7719,0.5773,0.4611,0.5697,42.14,5.87,0.6138,0.3882,65,Medium
USR-100579,2025-08-15,Canada,Free,Mobile,Social,AI Assistant,Control,7108,13593,28551,0.249,0.3769,0.7258,0.4544,0.3164,0.7576,50.19,6.81,0.6205,0.5588,49,Low
USR-100580,2025-05-17,USA,Premium,Mobile,Referral,Messaging,Control,5961,17251,37384,0.1595,0.2362,0.6904,0.5306,0.4134,0.6321,5.0,4.68,0.5673,0.6026,54,Medium
USR-100581,2025-09-15,Germany,Premium,Desktop,Paid Search,Messaging,Control,7931,19838,55558,0.1428,0.2622,0.8154,0.6111,0.4749,0.5622,29.49,3.48,0.5028,0.6448,72,Medium
USR-100582,2025-04-09,Germany,Free,Tablet,Paid Search,Messaging,Variant A,2853,5381,37158,0.0768,0.2259,0.7981,0.6564,0.5618,0.5279,54.89,6.24,0.6237,0.6386,26,Low
USR-100583,2025-02-03,Canada,Premium,Desktop,Organic,AI Assistant,Variant A,2450,11647,48755,0.0503,0.2367,0.7024,0.4476,0.3467,0.6806,27.2,7.94,0.6282,0.6754,66,Medium
USR-100584,2025-07-14,India,Enterprise,Tablet,Organic,AI Assistant,Variant B,6899,14025,44856,0.1538,0.2189,0.6668,0.4824,0.3973,0.6724,34.44,3.56,0.7067,0.4808,98,High
USR-100585,2025-02-25,India,Premium,Tablet,Organic,AI Assistant,Variant B,4699,14184,21963,0.214,0.2384,0.7627,0.5841,0.4668,0.5683,47.02,6.78,0.5703,0.407,56,Medium
USR-100586,2025-07-18,Germany,Premium,Desktop,Referral,Messaging,Variant A,5228,8035,25477,0.2052,0.2734,0.6906,0.5512,0.3726,0.7255,56.65,2.04,0.619,0.7085,62,Medium
USR-100587,2025-08-05,Germany,Free,Tablet,Social,Search,Variant A,3411,6304,45184,0.0755,0.2389,0.6721,0.4172,0.2728,0.8123,61.29,5.72,0.657,0.7921,43,Low
USR-100588,2025-04-03,UK,Premium,Mobile,Paid Search,Recommendations,Variant A,7379,18970,32837,0.2247,0.2824,0.7099,0.4747,0.3861,0.6803,30.97,3.49,0.6059,0.543,75,High
USR-100589,2025-10-30,UK,Enterprise,Tablet,Paid Search,Search,Variant A,6837,12145,46943,0.1456,0.3673,0.7937,0.5675,0.4039,0.6376,38.04,7.29,0.6886,0.37,36,Low
USR-100590,2025-02-16,Germany,Enterprise,Tablet,Social,Messaging,Variant B,1935,11297,40082,0.0483,0.2894,0.7277,0.5972,0.4623,0.6168,20.37,6.54,0.6919,0.5195,35,Low
USR-100591,2025-07-13,India,Enterprise,Mobile,Paid Search,Messaging,Variant A,5508,13743,21620,0.2548,0.2844,0.7126,0.5026,0.3464,0.745,42.58,2.84,0.5943,0.739,46,Low
USR-100592,2025-04-02,Germany,Premium,Tablet,Paid Search,Search,Variant A,7300,10140,42637,0.1712,0.2574,0.7702,0.6274,0.5085,0.6067,49.21,4.53,0.5839,0.7047,64,Medium
USR-100593,2025-03-09,Germany,Premium,Tablet,Organic,AI Assistant,Variant A,2661,4718,26305,0.1012,0.2711,0.7153,0.5455,0.3872,0.6771,59.4,5.06,0.5293,0.2671,26,Low
USR-100594,2025-09-10,Germany,Free,Tablet,Social,Search,Variant A,2948,8501,44677,0.066,0.1864,0.6576,0.4534,0.2925,0.7637,66.6,5.69,0.5359,0.436,83,High
USR-100595,2025-05-06,Canada,Free,Tablet,Email,Search,Control,5483,12039,30646,0.1789,0.2672,0.7569,0.5446,0.3998,0.6231,40.7,9.27,0.4421,0.6825,31,Low
USR-100596,2025-03-16,USA,Free,Desktop,Paid Search,Messaging,Control,7994,10525,35083,0.2279,0.2543,0.774,0.5793,0.494,0.5298,42.38,8.23,0.4796,0.5883,67,Medium
USR-100597,2025-12-11,India,Premium,Mobile,Organic,Checkout,Variant B,3329,15076,31703,0.105,0.2247,0.7713,0.6209,0.4948,0.5538,48.26,3.03,0.6939,0.6532,83,High
USR-100598,2025-06-15,USA,Premium,Desktop,Paid Search,Search,Variant B,4019,12227,21661,0.1855,0.2233,0.7315,0.5677,0.3897,0.6899,30.22,5.24,0.673,0.5994,79,High
USR-100599,2025-12-22,Canada,Enterprise,Mobile,Social,Search,Variant B,3248,10641,50181,0.0647,0.2621,0.7697,0.5764,0.4019,0.6855,37.19,3.95,0.5951,0.3401,77,High
USR-100600,2025-02-25,India,Enterprise,Desktop,Referral,AI Assistant,Variant B,5680,16346,27091,0.2097,0.3739,0.6659,0.4888,0.3924,0.678,44.87,6.88,0.6507,0.5517,86,High
USR-100601,2025-06-12,India,Premium,Tablet,Referral,Recommendations,Variant B,3127,13735,41925,0.0746,0.2716,0.7941,0.5893,0.5065,0.5382,68.59,4.03,0.7399,0.6375,41,Low
USR-100602,2025-04-03,USA,Free,Desktop,Organic,Messaging,Control,5992,11804,35841,0.1672,0.285,0.6385,0.5044,0.383,0.712,37.79,2.14,0.5569,0.2941,49,Low
USR-100603,2025-11-12,India,Enterprise,Mobile,Organic,Messaging,Variant A,4396,13179,21160,0.2078,0.2815,0.7899,0.5287,0.4283,0.679,20.97,3.29,0.6667,0.5829,67,Medium
USR-100604,2025-12-20,India,Enterprise,Desktop,Organic,Search,Variant A,3307,9475,18920,0.1748,0.2531,0.7146,0.4575,0.3379,0.702,11.37,3.08,0.6214,0.614,64,Medium
USR-100605,2025-12-18,USA,Free,Mobile,Email,Checkout,Variant B,3730,11322,42277,0.0882,0.2753,0.7402,0.5458,0.46,0.5862,21.5,4.83,0.6588,0.3467,97,High
USR-100606,2025-12-11,Canada,Enterprise,Desktop,Social,Checkout,Variant A,4924,14698,22028,0.2235,0.27,0.746,0.4849,0.3534,0.7441,62.39,8.69,0.4713,0.6132,42,Low
USR-100607,2025-08-25,India,Enterprise,Tablet,Email,AI Assistant,Variant A,7422,16204,24875,0.2984,0.2643,0.7146,0.5083,0.3314,0.737,39.18,3.99,0.4643,0.4741,91,High
USR-100608,2025-10-02,Canada,Premium,Mobile,Email,Recommendations,Control,1153,6565,33304,0.0346,0.1904,0.8422,0.7156,0.6009,0.4456,42.38,5.42,0.6745,0.4899,70,Medium
USR-100609,2025-11-17,USA,Premium,Tablet,Email,Search,Variant B,5376,10095,40625,0.1323,0.2629,0.6997,0.5684,0.395,0.7016,52.4,6.05,0.6299,0.5917,48,Low
USR-100610,2025-05-20,Germany,Premium,Mobile,Social,Checkout,Variant A,4390,7812,45386,0.0967,0.28,0.7521,0.5494,0.4577,0.6151,41.45,3.51,0.7971,0.5299,55,Medium
USR-100611,2025-03-31,Germany,Enterprise,Mobile,Referral,AI Assistant,Control,1919,10050,17500,0.1097,0.2923,0.7393,0.5579,0.4355,0.656,15.85,6.59,0.4996,0.5146,50,Medium
USR-100612,2025-03-20,UK,Free,Mobile,Social,Messaging,Variant A,2558,10130,46814,0.0546,0.2471,0.7358,0.5803,0.4223,0.6178,37.29,3.79,0.6571,0.68,92,High
USR-100613,2025-04-16,India,Free,Mobile,Email,Search,Variant B,6935,9533,44638,0.1554,0.2431,0.7483,0.503,0.3384,0.7615,15.85,5.29,0.6484,0.6893,74,Medium
USR-100614,2025-12-18,USA,Free,Tablet,Email,Search,Variant A,7947,19683,30389,0.2615,0.2254,0.7005,0.4537,0.355,0.6717,32.05,7.0,0.6253,0.7598,67,Medium
USR-100615,2025-10-23,Canada,Premium,Desktop,Social,Checkout,Control,7213,14327,33079,0.2181,0.2999,0.6694,0.4073,0.2813,0.7994,45.25,4.3,0.5405,0.5784,66,Medium
USR-100616,2025-08-14,UK,Free,Mobile,Social,AI Assistant,Control,6497,10424,33292,0.1952,0.2669,0.9151,0.772,0.6478,0.4056,73.72,6.31,0.5395,0.7906,44,Low
USR-100617,2025-09-21,UK,Free,Tablet,Email,AI Assistant,Variant A,1838,7222,35180,0.0522,0.2104,0.7068,0.4945,0.399,0.6566,45.7,8.26,0.5059,0.302,95,High
USR-100618,2025-05-06,Germany,Free,Mobile,Organic,Recommendations,Variant B,2403,5570,30976,0.0776,0.2538,0.7409,0.6083,0.4402,0.5876,44.44,5.59,0.547,0.3708,68,Medium
USR-100619,2025-12-12,Germany,Premium,Mobile,Social,AI Assistant,Control,1413,5148,35287,0.04,0.3096,0.7507,0.48,0.326,0.7027,25.15,8.14,0.5592,0.5738,31,Low
USR-100620,2025-11-19,Canada,Enterprise,Tablet,Social,Search,Variant A,7849,17153,45459,0.1727,0.2878,0.7045,0.5119,0.4017,0.6567,44.1,6.25,0.5631,0.5277,64,Medium
USR-100621,2025-08-27,Germany,Premium,Tablet,Referral,Recommendations,Control,5651,9810,20899,0.2704,0.2732,0.7307,0.5176,0.3843,0.6953,54.24,4.34,0.5279,0.5893,84,High
USR-100622,2025-04-29,Canada,Enterprise,Tablet,Email,Checkout,Variant A,2833,7187,29098,0.0974,0.2654,0.6753,0.4054,0.2946,0.8124,27.16,6.58,0.5425,0.6764,71,Medium
USR-100623,2025-08-21,UK,Premium,Desktop,Paid Search,Checkout,Control,4993,7488,16771,0.2977,0.2615,0.6002,0.3641,0.2728,0.7878,79.1,3.38,0.5757,0.6424,85,High
USR-100624,2025-06-28,Germany,Enterprise,Mobile,Email,AI Assistant,Control,5951,17366,30714,0.1938,0.29,0.7975,0.5886,0.4386,0.6226,43.58,3.72,0.787,0.6387,90,High
USR-100625,2025-11-29,India,Premium,Mobile,Social,Messaging,Variant A,1581,8530,48444,0.0326,0.2938,0.7238,0.5098,0.4213,0.6437,48.51,6.31,0.6878,0.578,84,High
USR-100626,2025-10-08,Canada,Enterprise,Tablet,Referral,Recommendations,Variant A,2302,12205,42358,0.0543,0.23,0.6465,0.3827,0.2131,0.8755,32.39,6.59,0.5662,0.4787,33,Low
USR-100627,2025-10-18,USA,Enterprise,Tablet,Social,Recommendations,Variant B,7449,15055,35531,0.2096,0.1836,0.7098,0.5385,0.445,0.6046,15.22,8.64,0.7102,0.4631,47,Low
USR-100628,2025-02-28,USA,Premium,Mobile,Email,Recommendations,Variant B,5851,17617,52954,0.1105,0.2736,0.765,0.5919,0.4375,0.5977,32.92,3.72,0.5616,0.6901,66,Medium
USR-100629,2025-02-05,USA,Free,Mobile,Paid Search,AI Assistant,Variant A,5900,9681,39513,0.1493,0.2781,0.7981,0.6376,0.5021,0.5707,21.2,6.39,0.5772,0.6975,66,Medium
USR-100630,2025-11-22,India,Premium,Desktop,Social,AI Assistant,Variant A,7634,9637,24252,0.3148,0.1865,0.6642,0.4572,0.3699,0.7291,47.48,3.36,0.6322,0.7836,44,Low
USR-100631,2025-08-17,UK,Premium,Tablet,Email,Search,Variant B,2602,7971,33719,0.0772,0.3011,0.8135,0.6366,0.4757,0.5738,60.03,5.98,0.4903,0.4423,63,Medium
USR-100632,2025-10-26,USA,Premium,Tablet,Organic,Search,Variant A,1066,11428,42917,0.0248,0.3261,0.7299,0.4611,0.3266,0.7595,48.7,3.53,0.6327,0.6186,41,Low
USR-100633,2025-12-27,Canada,Premium,Tablet,Social,Recommendations,Control,5587,13472,25661,0.2177,0.2189,0.7298,0.5398,0.4367,0.6124,34.19,7.3,0.5456,0.6083,61,Medium
USR-100634,2025-11-17,India,Free,Tablet,Paid Search,Recommendations,Variant A,3606,11877,43486,0.0829,0.2272,0.7244,0.4506,0.2899,0.7761,24.22,4.43,0.6624,0.594,73,Medium
USR-100635,2025-03-13,Canada,Premium,Tablet,Paid Search,Messaging,Variant A,2541,13641,43845,0.058,0.2688,0.6821,0.4242,0.2965,0.823,30.75,5.57,0.648,0.318,71,Medium
USR-100636,2025-01-06,Germany,Free,Mobile,Paid Search,Recommendations,Variant B,1587,3844,18280,0.0868,0.2331,0.7247,0.6045,0.4795,0.6242,23.92,3.54,0.5862,0.5349,87,High
USR-100637,2025-08-22,India,Premium,Tablet,Referral,Recommendations,Variant A,7462,19364,52262,0.1428,0.3056,0.6999,0.435,0.2575,0.7857,33.14,6.51,0.5257,0.6442,48,Low
USR-100638,2025-07-01,Germany,Enterprise,Mobile,Social,Checkout,Variant B,2849,7893,40730,0.0699,0.1749,0.7063,0.4684,0.3431,0.7758,35.78,4.37,0.6596,0.1,25,Low
USR-100639,2025-07-30,India,Premium,Tablet,Email,Search,Control,5474,16916,45965,0.1191,0.3168,0.6852,0.4252,0.2513,0.8492,40.35,7.18,0.5668,0.7142,29,Low
USR-100640,2025-10-25,Germany,Enterprise,Mobile,Social,AI Assistant,Variant A,4944,8255,22566,0.2191,0.1784,0.6857,0.4909,0.3823,0.7339,29.2,4.7,0.5548,0.5863,92,High
USR-100641,2025-02-15,UK,Enterprise,Mobile,Email,AI Assistant,Variant B,3008,12748,22865,0.1316,0.2482,0.7203,0.526,0.4027,0.6973,31.16,7.9,0.5106,0.4112,94,High
USR-100642,2025-01-06,UK,Premium,Desktop,Email,Checkout,Variant B,4840,14278,52875,0.0915,0.2052,0.7359,0.5782,0.4049,0.7011,35.8,8.35,0.6457,0.5829,85,High
USR-100643,2025-03-27,USA,Enterprise,Desktop,Social,Messaging,Variant A,1289,13080,38007,0.0339,0.2338,0.7723,0.6181,0.4705,0.59,49.79,5.24,0.7181,0.3531,97,High
USR-100644,2025-10-21,USA,Free,Tablet,Organic,Checkout,Variant A,1422,8202,14991,0.0949,0.1935,0.6093,0.3935,0.3063,0.7364,53.29,2.69,0.6465,0.5424,61,Medium
USR-100645,2025-05-10,USA,Enterprise,Mobile,Social,Messaging,Control,2085,8688,31724,0.0657,0.2285,0.7518,0.4864,0.3106,0.7172,11.5,5.73,0.515,0.5204,57,Medium
USR-100646,2025-12-04,Canada,Premium,Mobile,Social,Search,Variant B,4658,12716,29210,0.1595,0.2867,0.7455,0.545,0.4567,0.6253,50.72,4.51,0.5033,0.5374,58,Medium
USR-100647,2025-06-25,Germany,Free,Tablet,Referral,Messaging,Variant A,1691,6067,21169,0.0799,0.2893,0.6995,0.537,0.3803,0.6603,32.65,1.84,0.5644,0.4031,88,High
USR-100648,2025-04-18,USA,Free,Desktop,Referral,Recommendations,Control,5732,13385,21945,0.2612,0.2617,0.6686,0.4749,0.3048,0.8082,35.61,1.11,0.4935,0.5168,58,Medium
USR-100649,2025-06-04,Germany,Premium,Desktop,Paid Search,AI Assistant,Variant B,4901,15625,35938,0.1364,0.1943,0.7876,0.6592,0.5561,0.5441,37.2,7.21,0.6373,0.571,73,Medium
USR-100650,2025-08-11,UK,Enterprise,Tablet,Organic,Search,Variant B,1097,7828,42241,0.026,0.2299,0.702,0.5353,0.438,0.6199,41.01,6.5,0.6644,0.5593,73,Medium
USR-100651,2025-09-30,UK,Premium,Mobile,Email,AI Assistant,Variant A,6221,14018,47315,0.1315,0.36,0.8084,0.6821,0.5618,0.5231,51.66,7.58,0.5597,0.5384,59,Medium
USR-100652,2025-07-20,Canada,Premium,Tablet,Organic,Search,Variant A,4777,10738,28512,0.1675,0.2082,0.7278,0.4562,0.3287,0.723,37.83,7.9,0.6866,0.4926,91,High
USR-100653,2025-02-04,Germany,Premium,Mobile,Email,Checkout,Control,1097,9834,21236,0.0517,0.2795,0.7896,0.6621,0.5255,0.5708,32.77,4.35,0.5964,0.8255,92,High
USR-100654,2025-04-09,Canada,Enterprise,Tablet,Organic,Search,Variant B,1278,3666,14691,0.087,0.2508,0.7388,0.4877,0.3717,0.7024,54.58,6.96,0.6133,0.6697,32,Low
USR-100655,2025-02-14,USA,Enterprise,Mobile,Email,Checkout,Control,5953,10081,39719,0.1499,0.2864,0.733,0.5103,0.4005,0.6321,32.25,6.94,0.5797,0.8924,97,High
USR-100656,2025-08-28,UK,Premium,Mobile,Organic,Checkout,Variant A,6410,9650,44366,0.1445,0.2815,0.6635,0.5338,0.4125,0.6622,60.14,4.51,0.6509,0.6728,60,Medium
USR-100657,2025-02-01,UK,Free,Desktop,Organic,Recommendations,Variant A,4135,12501,39301,0.1052,0.2968,0.7437,0.4901,0.3258,0.7245,23.28,0.9,0.5918,0.5587,32,Low
USR-100658,2025-04-13,Canada,Enterprise,Desktop,Paid Search,AI Assistant,Control,5999,14431,31125,0.1927,0.2668,0.7837,0.557,0.3858,0.6688,32.12,5.39,0.6453,0.5174,87,High
USR-100659,2025-11-26,USA,Free,Tablet,Email,Recommendations,Control,1870,11104,33077,0.0565,0.2257,0.8134,0.6331,0.4997,0.5203,27.56,4.08,0.6703,0.4878,38,Low
USR-100660,2025-01-10,Germany,Premium,Mobile,Email,Recommendations,Variant B,5077,9515,14571,0.3484,0.2172,0.7033,0.5026,0.336,0.7081,34.92,4.1,0.6365,0.8227,29,Low
USR-100661,2025-10-22,Germany,Enterprise,Mobile,Social,Messaging,Variant A,1030,11474,48631,0.0212,0.2831,0.8181,0.6192,0.5352,0.5832,23.22,4.6,0.5114,0.7229,86,High
USR-100662,2025-01-02,UK,Premium,Tablet,Email,Recommendations,Variant B,4149,14047,26990,0.1537,0.3445,0.8402,0.6489,0.4853,0.5612,61.78,1.27,0.7001,0.6773,97,High
USR-100663,2025-01-29,USA,Premium,Desktop,Paid Search,Messaging,Variant A,6179,9664,38607,0.16,0.342,0.6691,0.525,0.3517,0.7066,37.11,2.73,0.616,0.7373,93,High
USR-100664,2025-10-11,Germany,Free,Tablet,Email,Recommendations,Variant B,1322,9616,27133,0.0487,0.2585,0.7865,0.588,0.496,0.6043,43.58,4.77,0.7714,0.6146,63,Medium
USR-100665,2025-02-13,Canada,Free,Tablet,Social,Messaging,Control,6183,15358,32774,0.1887,0.2377,0.7602,0.544,0.4606,0.6092,33.18,4.56,0.5316,0.2864,42,Low
USR-100666,2025-09-08,Germany,Free,Mobile,Email,Search,Variant B,4184,7216,32383,0.1292,0.2266,0.7516,0.551,0.4527,0.6247,49.76,8.66,0.5428,0.7625,88,High
USR-100667,2025-06-22,India,Premium,Tablet,Social,Messaging,Control,7453,10154,41729,0.1786,0.2409,0.8303,0.6328,0.488,0.5338,54.61,7.82,0.5657,0.5419,40,Low
USR-100668,2025-10-24,USA,Premium,Tablet,Organic,Messaging,Variant A,2908,6088,13504,0.2153,0.2223,0.763,0.5859,0.4467,0.6569,17.79,6.37,0.6489,0.5312,43,Low
USR-100669,2025-12-26,USA,Premium,Mobile,Referral,AI Assistant,Variant B,6314,10452,16393,0.3852,0.341,0.7029,0.436,0.3152,0.7239,50.58,5.26,0.6628,0.845,47,Low
USR-100670,2025-03-29,Germany,Enterprise,Tablet,Paid Search,Search,Control,7843,19526,28717,0.2731,0.3119,0.7456,0.56,0.4318,0.5952,24.89,3.19,0.6032,0.6061,38,Low
USR-100671,2025-04-14,India,Enterprise,Mobile,Email,Messaging,Control,4491,12018,43364,0.1036,0.3597,0.7127,0.5668,0.4382,0.6557,42.59,6.82,0.5451,0.635,66,Medium
USR-100672,2025-01-24,UK,Free,Desktop,Paid Search,Checkout,Control,5858,10699,37686,0.1554,0.223,0.7919,0.5225,0.3705,0.7249,33.85,2.71,0.7167,0.6673,33,Low
USR-100673,2025-10-11,Canada,Free,Tablet,Social,Recommendations,Control,2351,11538,32505,0.0723,0.244,0.7726,0.521,0.3892,0.677,48.65,2.24,0.5614,0.8152,99,High
USR-100674,2025-03-22,Canada,Free,Tablet,Social,Checkout,Control,1128,11106,21396,0.0527,0.3324,0.7963,0.5625,0.4773,0.6287,14.46,4.7,0.6015,0.3371,25,Low
USR-100675,2025-08-02,UK,Enterprise,Desktop,Referral,Messaging,Control,6681,16479,29795,0.2242,0.2463,0.7924,0.5524,0.4627,0.6049,38.1,2.69,0.571,0.3646,51,Medium
USR-100676,2025-03-31,USA,Enterprise,Desktop,Email,Recommendations,Variant B,6001,8617,25413,0.2361,0.2947,0.783,0.6265,0.4543,0.625,38.54,1.14,0.7044,0.8905,88,High
USR-100677,2025-01-03,USA,Enterprise,Desktop,Social,AI Assistant,Variant B,5568,11428,29004,0.192,0.3242,0.5277,0.3795,0.2182,0.856,43.04,4.35,0.5339,0.5287,40,Low
USR-100678,2025-04-23,USA,Free,Tablet,Referral,Recommendations,Control,4802,10211,33326,0.1441,0.2097,0.7429,0.4735,0.3751,0.6702,13.97,2.87,0.5931,0.7936,31,Low
USR-100679,2025-04-01,Canada,Premium,Desktop,Email,AI Assistant,Variant A,2308,5014,13554,0.1703,0.2332,0.6946,0.4931,0.3984,0.6828,61.95,6.09,0.578,0.4682,71,Medium
USR-100680,2025-08-21,Canada,Free,Desktop,Social,Search,Control,1354,5064,13501,0.1003,0.2548,0.7768,0.6553,0.5311,0.4935,9.73,6.13,0.7981,0.4972,93,High
USR-100681,2025-02-06,UK,Free,Mobile,Email,Messaging,Control,2927,12214,38576,0.0759,0.2787,0.7911,0.6017,0.4398,0.6708,39.22,3.44,0.6785,0.6397,78,High
USR-100682,2025-02-20,USA,Premium,Tablet,Referral,Search,Control,2942,11701,29805,0.0987,0.2797,0.7145,0.458,0.2866,0.7599,34.01,6.29,0.5598,0.591,73,Medium
USR-100683,2025-08-12,UK,Free,Desktop,Paid Search,Checkout,Variant A,2187,7728,42546,0.0514,0.1788,0.7178,0.5673,0.4203,0.5997,31.73,3.13,0.4333,0.5454,47,Low
USR-100684,2025-05-19,India,Free,Desktop,Paid Search,Search,Variant B,2656,10159,23495,0.113,0.2668,0.7368,0.5141,0.4318,0.6312,32.69,6.42,0.627,0.5299,29,Low
USR-100685,2025-08-27,UK,Enterprise,Mobile,Social,Messaging,Control,4756,13608,29827,0.1595,0.3247,0.857,0.7284,0.6344,0.4479,38.29,2.71,0.4685,0.635,68,Medium
USR-100686,2025-10-23,Germany,Free,Tablet,Referral,Recommendations,Variant B,5528,11291,21958,0.2518,0.2408,0.7521,0.6151,0.4858,0.5503,6.23,4.84,0.5378,0.6309,77,High
USR-100687,2025-05-23,Germany,Enterprise,Mobile,Social,Messaging,Variant A,1118,10132,31296,0.0357,0.1772,0.7093,0.4473,0.3632,0.7482,30.74,6.65,0.6124,0.6575,56,Medium
